URL,Description
https://www.buyritebeauty.com/pibbs-3269-ragusa-dryer-chair/,"
Description


Give your salon the seating update it deserves with the Pibbs 3269 Ragusa Dryer Chair, Made in the U.S.A. by Pibbs Industries! Available in 40 Custom Vinyl Colors, the Pibbs 3269 Ragusa Dryer Chair combines style and durability. The Pibbs 3269 Ragusa Dryer Chair features a black metal base & Dryer Box that fits most salon box dryers, a modern low-cut back cushion, and round upholstered metal arms combining comfort and modern style. As part of the Pibbs Ragusa Collection, the Pibbs 3269 Ragusa Dryer Chair matches perfectly with the Ragusa Styling Chair, and adds a chic, modern look to any salon.
Features:

Made 100% in the U.S.A. by Pibbs Industries 
Padded & Upholstered Seat & Back Cushions
Black Metal Base & Dryer Box built to fit Most Salon Box Dryers
Round Upholstered Metal Arms combining Comfort and Style
Available in 40 Custom Vinyl Colors
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-3270-ragusa-kid-s-styling-chair/,"
Description


The Pibbs 3270 Ragusa Kids Styling Chair sits atop a solid steel/metal frame, has thick padded seat cushion, padded arm rests, and a U footrest for added support for your younger clients. The PIBBS 3270 includes an upholstered seat cushion and 23” round hydraulic base for great support. This styling chair is designed for kids adjusting from 24” to 31”. It comes equipped with a black safety strap that will come in handy for the often-fidgety child. The Pibbs 3270 Ragusa Kid’s Styling Chair is available in a variety of vinyl colors that is sure to blend in with the rest of your salon chairs. ** Available in Two-Tone as pictured for an upcharge, please contact your Buy-Rite Sales  Consultant for more information**
 
Features:

Made by Pibbs in the U.S.A. 
Available in a Variety of Different Vinyl Colors 
Adjusts from 24"" to 31"" High 
Equipped with a Safety Strap 
2 Year Warranty on Hydraulic Pump
Available in Two-Tone (as shown) for an Upcharge
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-3292-ragusa-desk-chair/,"
Description


The Pibbs 3292 Ragusa Desk Chair is manufactured in the U.S.A. by Pibbs Industries and is designed with comfort, durability, and world-class style in mind. Available in 40 custom vinyl colors, the Pibbs 3292 Ragusa Desk Chair features a padded extra-wide seat and back for maximum comfort, a modern low-cut back cushion, a 5-star adjustable lift base on casters, and stylish curved metal arms with upholstered armrests. As part of the Pibbs Ragusa Collection, the Pibbs 3292 Ragusa Desk Chair matches perfectly with the Pibbs 3206 Ragusa Styling Chair and the Pibbs 3269 Ragusa Dryer Chair, and adds a chic, modern look to any salon.
Features:

Salon Desk & Manicure Chair
Padded & Upholstered Seat & Back
Curved Metal Arms w/ Upholstered Armrests
5-Star Adjustable Lift Base
Available in 40 Custom Vinyl Colors
5 Durable Casters
Contemporary Style
Pibbs Ragusa Collection
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-3447-cosmo-threading-chair/,"
Description


The Pibbs 3447 Cosmo Threading Chair is made in the U.S.A. by Pibbs Industries and is available in 40 custom vinyl colors. This threading chair has lever-controlled reclining mobility with an extra-large 27” hydraulic barber base, making it extremely versatile and stable. The Cosmo Threading Chair features an adjustable and removable headrest, comfortably padded seat, back, and arms, and a small gap in the seat back making cleaning convenient and easy for the stylist. This professional threading chair is extremely versatile and can be used for cutting, threading, shampooing, waxing, make up application and more! As part of the Pibbs Cosmo Collection, the Pibbs 3447 Cosmo Threading Chair matches perfectly with the Pibbs 5234 Cosmo Backwash Unit, Pibbs 3406 Cosmo Styling Chair, Pibbs 3446 Cosmo All Purpose Chair, Pibbs 3492 Cosmo Desk Chair, Pibbs 3491 Cosmo Barber Chair, and the Pibbs 3469 Cosmo Dryer Chair. The Pibbs 3447 Cosmo Threading Chair combines extreme comfort and modern design, making a perfect addition to any salon.
Features:

Made in the U.S.A.
Professional Threading Chair
Extremely Versatile w/ Many Uses in the Salon or Spa
Adjustable & Removable Headrest
Padded & Upholstered Seat, Back, & Arms
Lever-Controlled Reclining Back
Small Gap in Seat for Easy Clean
Extra-Large 27” Hydraulic Barber Base
Available in 40 Custom Vinyl Colors
Design Continuity w/ Pibbs Cosmo Collection
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-3570-sessa-kid-s-styling-chair/,"
Description


The Pibbs 3570 Sessa Kid’s Styling Chair has a classic clean design and is made in the U.S.A. with high quality craftsmanship. Designed with ergonomic chrome arm rests, it also has a very wide seat that will fit kids of all sizes. It also comes equipped with a black safety strap that will come in handy for the often-fidgety child. If you are looking for a high-quality styling chair that is great looking at an affordable price this is the chair!
Feautures:

Made by Pibbs in the U.S.A.
Available in a Variety of Different Vinyl Colors 
Equipped with a Safety Strap
Extra Wide Seat for Kids of All Sizes
2 Year Warranty on Hydraulic Pump
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-3670-messina-kid-s-styling-chair/,"
Description


The Pibbs Messina 3670 Kid’s Styling Chair is made by Pibbs in the U.S.A. This luxe chair sits atop a solid steel/metal frame with a thick durable padded seat cushion, black molded urethane arms, and a U footrest for added comfort for your younger clients. This chair comes equipped with a 23” round hydraulic base for great stability. This styling chair is designed for kids adjusting from 24” to 31”. It also comes equipped with a black safety strap that will come in handy for the often-fidgety child. The Pibbs Messina 3670 Kid’s Styling Chair is available in a variety of colors that is sure to blend in wit the rest of your salon chairs. **Available in Two-Toned as pictured for an upcharge. Please contact your Buy-Rite Sales Consultant for more information**
Features:

Made by Pibbs in the U.S.A.
Availabe in a Variety of Different Vinyl Colors
Adjusts from 24"" to 31"" High 
Equipped with a Safety Strap
2 Year Warranty on Hydraulic Pump 
Available in Two-Tone (as shown) for an Up-Charge 
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-3770-pisa-kid-s-styling-chair/,"
Description


The Pibbs 3770 Pisa Kid’s Styling Chair is made by Pibbs in the U.S.A. and is made just for kids! This styling chair is a modern European design made in the USA with high quality craftsmanship. Designed with sleek chrome arm rests, a U footrest, and a black safety strap designed with comfort for even your youngest client. If you are looking for a high-quality styling chair that is great looking at an affordable price this is the chair!
Features:

Made by Pibbs in the U.S.A.
Available in a Variety of Different Vinyl Colors 
Equipped with a Safety Strap 
2 Year Warranty on Hydraulic Pump 
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-4347-lambada-threading-chair/,"
Description


The Pibbs 4347 Lambada Threading Chair is made in the U.S.A. by Pibbs Industries and is available in 40 custom vinyl colors. This threading chair has lever-controlled reclining mobility with an extra-large 27” hydraulic barber base, making it extremely durable and stable. The Pibbs 4347 Lambada Threading Chair features a padded and upholstered headrest, seat, and back for maximum client comfort, contemporary black molded urethane arms, an extra-wide seat suitable for the largest of clients, and a U-bar footrest. This professional threading chair is very versatile and cane be used in any salon or spa for threading, cutting, shampooing, make-up, waxing & more! As part of the Pibbs Lambada Collection, the Pibbs 4347 Lambada Threading Chair matches perfectly with the Pibbs 5243L Lambada Backwash with Legrest, Pibbs 5243 Lambada Backwash Unit, Pibbs 4306 Lambada Styling Chair, and the Pibbs 4346 Lambada All-Purpose Chair, and adds a contemporary, clean look to any salon.
 
Features:

Made in the U.S.A.
Professional Threading Chair
Extremely Versatile w/ Many Uses in Any Salon or Spa
Available in 40 Custom Vinyl Colors
Adjustable & Removable Upholstered Headrest
Padded & Upholstered Seat & Back
Black Molded Urethane Arms
Extra-Wide Seat for Client Comfort
Lever-Controlled Reclining Back
Extra-Large 27” Hydraulic Barber Base
Design Continuity w/ Pibbs Lambada Collection
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-4370-lambada-kid-s-styling-chair/,"
Description


The Pibbs 4370 Lambada Kid's Styling Chair is a great chair for younger clients. The Lambada Styling Chair features thick padded upholstered seat and back cushions, black molded urethane arms, and a U footrest for added comfort. Worried about those little ones moving? The Lambada comes with a black waist strap for added safety. The Pibbs 4370 Lambada Kid’s Styling Chair is available in a variety of Vinyl Colors allowing you to pick the right fit for your salon.
Features:

Made by Pibbs in the U.S.A.
Available in a Variety of Different Vinyl Colors
Equipped with a Safety Strap
2 Year Wannaty on Hydraulic Pump 
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-4506-bari-styling-chair/,"
Description


The Pibbs 4506 Bari Styling Chair is manufactured in the U.S.A. by Pibbs Industries and is available in 40 Custom Vinyl Colors! The Pibbs 4506 Bari Styling Chair features a cushioned extra-wide seat, a modern low-cut back cushion, a heavy-duty hydraulic pump, two Durable Footrest options, and rounded chrome armrests that give this chair a modern and stylish accent. The Pibbs 4506 Bari Styling Chair is designed with durability, client comfort, and world-class style in mind, while adding a chic, modern touch to any salon. 
Features:

Made 100% in the U.S.A. by Pibbs Industries
Available in 40 Custom Vinyl Colors
Rounded Chrome Armrests 
Heavy-Duty Hydraulic Pump w/ Multiple Options Available
Extra-Wide & Durable Seat for Maximum Client Comfort
Modern Low-Cut  Back Cushion
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-5222-fondi-backwash-unit/,"
Description


The Pibbs 5222 Fondi Backwash Unit is manufactured in the U.S.A. and is a perfect combination of elegance and functionality. Available in 40 Custom Vinyl Colors, this shampoo unit features an Extra-Large Tilting Italian Porcelain Shampoo Bowl, an Adjustable Extra-Wide Sliding Seat with Extra-Wide Armrests designed for client comfort, and is embellished with Sumptuous Tufted Vinyl. The Pibbs 5222 Fondi Backwash Unit is part of the Pibbs Fondi Family, which includes a matching Styling Chair and Dryer Chair. The Pibbs 5222 Fondi Backwash Unit provides a luxurious experience for clients while adding an elegant, classic touch to any salon.
Features:

Made in the U.S.A. by Pibbs Industries
Available in 40 Custom Vinyl Colors
Extra Wide Seat for Client Comfort 
Adjustable Sliding Seat w/ Extra Wide Armrests
Large Tilting Italian Porcelain Shampoo Bowl 
Embellished w/ Tufted Vinyl for Beautiful Classic Style
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-5258-rosa-backwash-unit/,"
Description


The Pibbs 5258 Rosa Backwash Unit is Made 100% in the U.S.A, and comes equipped with an Italian Porcelain Shampoo bowl and fixtures, available in either black or white. The Rosa’s unique adjustable sliding seat and tilting bowl can accommodate guests of various heights, and ensure maximum comfort while they wash. The bright chrome armrests give the Rosa a distinctive and polished look, and this chair comes in your choice of 40 vibrant Pibbs vinyl colors! For design continuity, we also carry the Rosa Dryer Chair, Rosa Styling Chair and the Rosa Desk Chair! Call your Buy-Rite Sales Representative to order yours today! (Two-Tone color combinations available as pictured)
Features:

Made 100% in the U.S.A.
Shampoo Backwash Unit w/ Porcelain Shampoo Bowl
Adjustable Sliding Seat & Bright Chrome Armrests
Tilting Porcelain Shampoo Bowl w/ Hardware (Available in Black or White)
Available in 40 Vibrant Vinyl Colors (See Chart)
Matching Styling Chair, Dryer Chair & reception Seating Available
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-5447-loop-threading-chair/,"
Description


The Pibbs 5447 Loop Threading Chair is made in the U.S.A. by Pibbs Industries and is available in 40 custom vinyl colors. This threading chair has lever-controlled reclining mobility with an extra-large 27” hydraulic barber base offering great versatility & stability. The Loop Threading Chair features an adjustable and removable headrest, a comfortably padded and upholstered seat, back, and arms, and a small gap in the seat back making cleaning convenient and easy for the stylist. This professional all-purpose chair is extremely versatile and can be used for threading, cutting, shampooing, waxing, make up application and more! As part of the Pibbs Collection, the Pibbs 5447 Loop threading chair matches perfectly with the Pibbs 5274L Loop Backwash Unit w/ Legrest, Pibbs 5274 Loop Backwash Unit, Pibbs 5446 Loop All Purpose Chair, Pibbs 5406 Loop Styling Chair, and Pibbs 5492 Loop Desk Chair adding a contemporary, clean look to any salon.
Features:

Made in the U.S.A.
Professional All-Purpose Threading Chair
Extremely Versatile w/ Many Uses in Any Salon or Spa
Adjustable & Removable Headrest
Padded & Upholstered Seat, Back, & Arms
Lever-Controlled Reclining Back
Small Gap for Easy Clean
Extra-Large 27” Hydraulic Barber Base
Available in 40 Custom Vinyl Colors
Design Continuity w/ Pibbs Loop Threading Chair
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-5470-loop-kid-s-styling-chair/,"
Description


The Pibbs 5470 Loops Kid’s Styling Chair is a modern European inspired design made in the U.S.A with extraordinary craftsmanship. This chair has been constructed with ergonomic black molded urethane armrests to add comfort and flair. The Loop Kid’s Styling Chair also features thick padded upholstered seat and back cushions, and a U footrest. It comes equipped with a black safety strap that will come in handy for the often-fidgety child. If you are looking for a high-quality styling chair that is great looking at an affordable price this is the chair! You can also select from a variety of Vinyl Colors to make this chair blend in the your existing salon’s color scheme.
 
Features:

Made by Pibbs in the U.S.A.
Available in a Variety of Different Vinyl Colors 
Equipped with a Safety Strap 
2 Year Warranty on Hydraulic Pump

 
  


Read Reviews
"
https://www.buyritebeauty.com/pibbs-5892-rosa-desk-chair/,"
Description


The 5892 Rosa Desk Chair by Pibbs is made 100% in the USA, and guarantees the utmost quality & craftsmanship. Perfect for any salon or spa needing a seating upgrade, the Rosa comes on an adjustable-height 5-star base, with casters and a swivel seat. This seat’s padded and upholstered seat and back cushion and bright chrome armrests make this chair as comfortable as it is stylish, and the Rosa comes in your choice of 40 vibrant Pibbs vinyl colors. Two-toned options are also available, so call your Buy-Rite sales representative to ask about custom coloring options today! We also carry the Rosa Backwash Unit, Rosa Dryer Chair, and Rosa Styling Chair to furnish your entire salon! * Expedited shipping available please contact your Buy-Rite Sales Rep! 
Features:

Made 100% in the USA
Salon or Spa Reception & Desk Chair
5-Star Adjustable Height Base on Casters
Padded & Upholstered Seat & Back
Bright Chrome Armrests
Available in (40) Vinyl Color Choices
Two-Tone Color Options Also Available 
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-wave-isola-double-sided-station/,"
Description


The Pibbs Wave Isola Double Sided Station will add style and functionality to any salon or spa. Available in a black or silver frame, the 2 extra-large, full-length mirrors are finished with a vibrant polished wave design. The wood styling station is available in black, white and silver and features durable metal bar pulls, 4 tool holders – 2 with wire access to keep the drawer closed while using your tools and (8) spacious storgae cabinets. The Pibbs Wave Isola Double Sided Station has a small footprint with plenty of storage space and is designed to be used by two stylists at the same time. If you are looking for a versatile styling station to help save space that offers great design and functionality then you have found the one!! We also offer the Pibbs Wave Salon Mirror and the Pibbs Wave Salon Mirror & Storage Server for design continuity across your whole salon.  
Features:

Frame Available in Silver or Black
Station Server Available in Black, White & Silver
Perfect for Use by Two Stylists
2 Extra-Large, Full-Length Mirrors
Modern Frames w/ Wave Design
Durable Metal Bar Drawer Pulls
Pull-Out Tool Holders w/ Wire Access
Small Footprint w/ Plenty of Storage
Fashionable, Polished Style
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-847-karim-threading-chair/,"
Description


The Pibbs 847 Karim Threading Chair is made by Pibbs Industries and is available in 40 custom vinyl colors. This threading chair has lever-controlled reclining mobility with an extra-large 27” hydraulic barber base, making it extremely versatile and stable. The Karim Threading Chair features an adjustable and removable headrest, comfortably padded seat & back and an open design making cleaning convenient and easy for the stylist. This professional threading chair is extremely versatile and can be used for cutting, threading, shampooing, waxing, make-up application and more! The Pibbs 847 Karim Threading Chair combines extreme comfort and classic design, making it the perfect addition to any salon or spa!
Features:

Professional Threading Chair
Extremely Versatile w/ Many Uses in the Salon & Spa
Adjustable & Removable Headrest
Comfortably Padded & Upholstered Seat & Back
Lever-Controlled Reclining Back
Perfect Open Design for Quick & Easy Clean
Extra-Large 27” Hydraulic Barber Base
Available in 40 Custom Vinyl Colors
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-classic-isola-double-sided-station/,"
Description


The Pibbs Classic Isola Double Sided Station will add style and functionality to any salon or spa. Available in a black or silver frame, the 2 extra-large, full-length mirrors are finished with a vibrant classical design. The wood styling station is available in black, white, or silver and features durable metal bar pulls, 4 tool holders – 2 with wire access to keep the drawer closed while using your tools and (8) spacious storgae cabinets. The Pibbs Classic Isola Double Sided Station has a small footprint with plenty of storage space and is designed to be used by two stylists at the same time. If you are looking for a versatile styling station to help save space that offers great design and functionality then you have found the one!! We also offer the Pibbs Classic Salon Mirror and the Pibbs Classic Salon Mirror & Storage Server for design continuity across your whole salon.  
Features:

Frame Available in Silver or Black
Station Server Available in Black, White & Silver
Perfect for Use by Two Stylists at the Same Time
2 Extra-Large, Full-Length Mirrors
Modern Mirror Frames w/ Classical Design
Durable Metal Bar Drawer Pulls
Pull-Out Tool Holders w/ Wire Access
Small Footprint w/ Plenty of Storage
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-led-lumina-salon-mirror/,"
Description


The Pibbs Lumina LED Salon Mirror adds a clean & modern look to any salon, spa or barbershop. This full-length, extra-large mirror comes with a built-in LED lit frame with an easy and accessible on/off button. This luxurious salon mirror includes an embedded dimmable LED light that will bring refined glamour to your station and will give your client the opulent experience they deserve! With clean lines and a modern style, the Pibbs Lumina LED Salon Mirror is sure to elevate your styling station to the next level! We also offer this LED Salon Mirror in our Pibbs Lumina LED Salon Mirror & Storage Server.
Features:

Extra-Large, Full-Length Mirror
Built-In Dimmable LED Light 
Easy & Accessible On/Off Button
Polished, Modern Style
Ships Assembled & Ready to Hang
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-970-cloud-nine-kid-s-styling-chair/,"
Description


The Pibbs 970 Cloud Nine Kid’s Styling Chair is by in the U.S.A. by Pibbs Industries and in available in a variety of different Vinyl Colors. The chair sits atop a solid steel/metal frame, thick durable padding and a U footrest for added support for your younger clients. The PIBBS 970 includes pleated upholstered seat cushions and 23” round hydraulic base for great stability. This styling chair is designed for kids adjusting from 24” to 31”. It also comes equipped with a black safety strap that will come in handy for the often-fidgety child. If you are looking for a high-quality styling chair that is great looking at an affordable price this is the chair!
Features:

Made by Pibbs Industries in the U.S.A.
Avialable in a Variety of Different Vinyl Colors
Equipped with a Safety Strap 
2 Year Warranty on Hydraulic Pump 
 


Read Reviews
"
https://www.buyritebeauty.com/pibbs-art57h-metal-mayo-utility-tray-w-appliance-holder/,"
Description


Always have a blow dryer, brushes or other tools within reach thanks to the Pibbs ART57H Metal Mayo Utility Tray w/ Appliance Holder. This convenient salon color tray with appliance holder makes it super easy for stylists to access their essential tools as the accessory holder hangs directly below the metal tray. This tray comes on wheels and can be easy moved from station to station throughout the salon. It can be used as a color tray or simply to hold your tools for quick and easy access. It comes on a sturdy five-star chrome base with durable casters and features a steel frame and an aluminum tray top. Stylists of all sizes can use this hair stylist tray since it is fully height adjustable and very easy to lower or raise the tray within seconds. * Expedited shipping available please contact your Buy-Rite Sales Rep!Features:

Complete with Metal Mayo Tray & Appliance Holder
Fully Height Adjustable to fit any size Stylist
Chrome Base & Stand for Great Durability
Great for Hair Coloring Bowls or Chemical Bowls
Metal Work Surface - Perfect for Storing Hot Tools
Durable Casters for Great Maneuverability
 


Read Reviews
"
https://www.buyritebeauty.com/belvedere-jelly-fish-color-trolley/,"
Description


The Belvedere Jelly Fish Professional Color Trolley is perfect for hair coloring and chemical treatments! The Jelly Fish Trolley is Italian made with polypropylene material and features silicone speedy wheels for smooth and effortless mobility that any stylist would appreciate. This color trolley comes with 4 bowls, 2 brushes and one disposable aluminum roll and will be a perfect solution for your color treatments. The Jelly Fish comes in two color options; Black & White and both colors are available for quick shipment. This color trolley is a must have for any salon that does a high volume of color and chemical treatments. 
Features: 

Italian Made Color Trolley
Perfect for Hair Coloring & Chemical Treatments
Includes 4 Bowls, 2 Brushes & 1 Disposable Aluminum Roll
Made of Polypropylene Material
Silicon Speedy Wheels
Two Color Options: Black & White
Available for Quick Shipment
 


Read Reviews
"
https://www.buyritebeauty.com/marcel-professional-barber-chair/,"
Description


Who doesn't love a Vintage Style Chair! The Marcel Professional Barber Chair encompasses all things vintage. This chair is built with top of the line quality, and unmatched detail that takes you down memory lane with it's 50’s-style design. This upscale barber chair is available in over 40 vibrant vinyl colors and features solid steel construction throughout, with a brushed gunmetal finish. The Marcel's durable rounded seat & back cushions feature a unique vintage design, and this chair also has padded armrests and a classic flip-style footrest for maximum comfort. No detail was too small when creating this chair, your clients are sure to notice the comfort and quality the Marcel chair will bring to your barbershop or salon.  The Marcel comes equipped with an old-fashioned style hydraulic base and a 3 year warranty on the hydraulic pump. Call your Buy-Rite Sales Representative and get yours today!
Features:

Vintage-Style Professional Barber Chair
Available in over 40 Vibrant Vinyl Colors
Durable, Rounded Seat & Back Cushions w/ Vintage Design
Padded Armrests & Classic Flip-Style Footrest
Adjustable & Removable Headrest
Old Fashioned Heavy-Duty Hydraulic Base
Unique & Classy Design Accents
Solid Steel Frame w/ Brushed Gunmetal Finish
Weight Capacity 450 Lbs.
 


Read Reviews
"
https://www.buyritebeauty.com/maxim-styling-station-w-ledge/,"
Description


The Maxim Styling Station w/ Ledge is 100% Made in the U.S.A. and is built with the utmost craftsmanship found in the salon equipment industry. This free-standing salon styling station ships to you fully assembled and comes complete with a front ledge & 30"" x 28"" mirror. The right side of the Maxim Styling Station features an upper storage cabinet, two utility drawers, a storage cabinet with a slide-out tool panel to accommodate one blow dryer and two curling irons, as well as an extra lower drawer for additional storage! The left side of the station offers even more storage space with two large cabinets. This station is designed with style and functionality in mind, and is sure to suit any salon décor! The Maxim Styling Station is available in your choice of 40 laminate colors with two tone options, so ask your Buy-Rite Beauty Sales representative today!
Features:

Made 100% in the U.S.A.
Complete with Front Ledge & Mirror (30"" x 28"")
Available in 40 Popular Laminates w/ Two-Tone Option
(1) Right Side Upper Storage Cabinet
(2) Left Side Upper & Lower Storage Cabinets
Slide-Out Tool Panel
(3) Utility Drawers
Full Extension Glides & Brushed Metal Handles
Ships Fully Assembled
 


Read Reviews
"
https://www.buyritebeauty.com/omni-styling-station-w-mobile-base/,"
Description


The Omni Styling Station w/ Mobile Base is inspired by our legendary Maxim Styling Station but also includes a lower base with hidden wheels for complete mobility. This free-standing styling station features clean, modern lines and ships to you in two fully assembled pieces complete with a 60"" full-length mirror. A stylist working on the Omni Styling Station will be greeted on the right-hand side by an upper storage cabinet, two utility drawers, a slide-out tool panel to accommodate one blow dryer and two curling irons, and a bottom storage drawer! The left side of the station offers even more storage space with two large cabinets. Additionally, the Omni also features hidden wheels on the bottom for easy cleaning and maneuverability throughout your salon or spa. This feature would be a great asset to any cosmetology school looking to quickly transform their space from classroom to hands-on work-space. The Omni Styling Station is available in your choice of 40 laminate colors that are sure to match your specific salon decor'! And if you have the need for (2) stylists to operate at (1) station we offer the Omni Double Styling Station w/ Mobile Base.
Features:

Made 100% in the U.S.A.
Complete with 60"" Full Length Mirror
Lower Base w/ Hidden Wheels for Mobility
Available in 40 Vibrant Laminate Selections
(1) Right Side Upper Storage Cabinet
(1) Right Side Slide-Out Appliance Drawer
(2) Right Side Utility Drawers
(1) Right Side Storage Drawer
(2) Left Side Storage Cabinets
Full Extensions Glides & Brushed Metal Handles
 


Read Reviews
"
https://www.buyritebeauty.com/omni-double-styling-station-w-mobile-base/,"
Description


The Omni Double Styling Station w/ Mobile Base features clean, modern lines and is double-sided to support two stylists at the same time. This free-standing styling station comes complete with (2) 60"" full-length mirrors and ships to you in two fully assembled pieces for easy installation. Each side of the Omni Double Sided Styling Station is identically equipped with an upper storage cabinet, two utility drawers, a slide-out tool panel to accommodate one blow dryer and two curling irons, as well as one lower drawer for additional storage! This dual sided styling station features hidden wheels on the bottom for easy cleaning & maneuverability throughout your salon. This feature would be a great asset to any cosmetology school looking to create an easy transformation from classroom to hands-on work space. The Omni Double Styling Station is available in your choice of 40 laminate colors to perfectly match your salons look and feel. And if you only have the need for (1) stylist at this station we offer the Omni Styling Station w/ Mobile Base. 
Features:

Made 100% in the U.S.A.
Double Sided Station Perfect for Two Stylists
Complete with (2) 60"" Full Length Mirrors
Lower Base w/ Hidden Wheels for Great Mobility
Available in 40 Vibrant Laminate Colors
Full Extension Glides & Brushed Metal Handles
Identical Storage on Each Side
Appliance Pull out Drawer on Each Side
(2) Storage Cabinets on Each Side
(2) Utility Drawers on Each Side
 


Read Reviews
"
https://www.buyritebeauty.com/omni-distressed-styling-station-w-mobile-base/,"
Description


The Omni Distressed Styling Station is made 100% in the U.S.A. and features a contemporary rustic style with its distressed wood finish. This Styling Station comes complete with a 60"" full-length mirror and ships to you in two fully assembled pieces for a quick and easy installation. A stylist working on the Omni Distressed will be greeted on the right-hand side with an upper storage cabinet, two utility drawers, a slide-out tool panel to accommodate one blow dryer and two curling irons, and an extra lower drawer for additional storage! The left side of this station offers even more storage space with two large cabinets. Additionally, the Omni Distressed also features hidden wheels on the bottom for easy cleaning and maneuverability throughout your salon. This feature would be a great asset to any cosmetology school looking to create easy transformation from classroom to hands-on work space. If you are looking for a durable American made styling station that offers a modern rustic distressed wood finish then you have found the one! And if you have the need for (2) stylings to work at the same station we offer the Omni Distressed Double styling Station w/ Mobile Base. 
Features:

Made 100% in the U.S.A.
Rustic Modern Distressed Wood Finish 
Available in (2) High-End Distressed Wood Finishes
Complete w/ 60"" Full Length Mirror
Full Extension Glides & Brushed Metal Handles
Hidden Wheels for Great Mobility
(3) Storage Cabinets
(1) Storage Drawer
(2) Utility Drawers
(1) Rant-Hand Pull Out Appliance Drawer
 


Read Reviews
"
https://www.buyritebeauty.com/omni-distressed-double-styling-station-w-mobile-base/,"
Description


The Omni Distressed Double Styling Station is made 100% in the U.S.A. and features a contemporary rustic style with its distressed wood finish. This Styling Station is double-sided and is designed to accommodate the needs of two stylists working at the same time. The Omni Distressed Double Station comes complete with (2) 60"" full-length mirrors and ships to you in two fully assembled pieces for a quick and easy installation. Each side of this double styling station is identically equipped with an upper storage cabinet, two utility drawers, a slide-out tool panel to accommodate one blow dryer and two curling irons, and an extra lower drawer for additional storage. Additionally, the Omni Distressed Double Station also features hidden wheels on the bottom for easy cleaning and maneuverability throughout your salon. This feature would be a great asset to any cosmetology school looking to create easy transformation from classroom to hands-on work space. If you are looking for a durable American made Double Styling Station that offers a modern rustic distressed wood finish then you have found the one! And if you only have the the need for (1) stylist per station we offer the Omni Distressed Styling station w/ Mobile Base. 
Features:

Made 100% in the U.S.A.
Rustic Modern Distressed Wood Finish 
Available in (2) High-End Distressed Wood Finishes
Complete w/ (2) 60"" Full Length Mirror
Full Extension Glides & Brushed Metal Handles
Hidden Wheels for Great Mobility
(2) Storage Cabinets
(2) Storage Drawers
(4) Utility Drawers
(2) Pull Out Appliance Drawers
 


Read Reviews
"
https://www.buyritebeauty.com/j-a-empress-lx-pedicure-spa-w-glass-bowl/,"
Description


The J&A Empress LX Pedicure Spa is a modern, full featured pedicure spa with stylish lines and durable construction. Delivering a top-of-industry spa experience, the Empress further impresses with its beautiful resin bowl, clean and powerful pipeless Infiniti™ jets, full shiatsu massage, and easy footrest adjustment, wrapped in LED base lighting. The Empress LX pedicure spa has all the bells and whistles that your clients are sure to appreciate and have them coming back!  *Optional Air Ventilation System available by request, please call your Buy-Rite Salon consultant today for more details!
Features:

Infiniti Pipeless Whirlpool
Automatic Seat Recline And Slide
Adjustable Foot Rest
Movable Arm Rests
Full Function Shiatsu Massage
Multi-color LED Lighting In Bowl
Manicure Trays With Cup Holders
Dual Function Fill-And-Spray Hose
LED Lights On Both Sites of Base
Remote Control To Personalize Shiatsu Massage Experience
Optional Air Ventilation System Available (Additional $150)
 


Download J&A Empress LX/RX Pedicure Spa Manual 
Download J&A Empress LX Specifications 
Read Reviews
"
